judul-abstrak,kategori,lang,,,,,
akurasi penggalian informasi data rekam medis icdbanyaknya variabel data rekam medis menyebabkan proses input data tenaga administrasi mengalami keterlambatan akurasi data data mencari informasi terkandung didalamnya data rusak diakibatkan lengkapnya proses input data data langsung dianalisa melewati proses pembersihan menyebabkan informasi dianalisa dipertanggung jawabkansebagai langkah mengolah menggali informasi didalam tumpukan data rekam medis pembersihan data noise menjaga keakuratan informasi dihasilkan penyelarasan struktur atribut variabel data rekam medis persatu disetiap variabel kode sendirisendiri bersamasama memudahkan pembersihan data pembersihan variabel proses variabel dihilangkan dahuludari kumpulan data rekam medis gali informasinya cacat data total data data mengalami kerusakan kerusakan proses inputan lengkap singkatansingkatan menyebabkan informasi dipertanggung jawabkan,3,"<re.Match object; span=(0, 2), match='id'>",,,,,
penerapan algoritma naive bayes mengklasifikasi data nasabah asuransidata mining teknik memanfaatkan data memperoleh informasi berharga dimanfaatkan pengambilan keputusan penelitian penulis berusaha menambang data data mining nasabah perusahaan asuransi lancar lancar lancarnya nasabah data dianalisis algoritma naive bayes naive bayes salah meode probabilistic reasoning algoritma naive bayes bertujuan klasifikasi data kelas pola nasabah bergabung perusahaan mengambil keputusan menerima menolak calon nasabah,3,"<re.Match object; span=(0, 2), match='id'>",,,,,
penerapan data mining menganalisis penjualan barang metode apriori supermarket sejahtera lhokseumawepada supermarket sejahtera lhokseumawe sistem informasi penjualan diterapkan dinilai efektif efisien data transaksi tersimpan bertahuntahun dimanfaatkan data supermarket usaha mengolah datadata dijadikan informasi berguna salah satunya teknik data mining sistem algoritma apriori analisa asosiasi data diambil data transaksi penjualan periode diolah menghasilkan association rules barang transaksi hasil program aturan asosiasi barang supermarket sejahtera,3,"<re.Match object; span=(0, 2), match='id'>",,,,,
evaluasi performa pemecahan database metode klasifkasi data preprocessing data miningsecara data transaksi dianalisa teknik data mining classifcation clustering prediction informasi bernilai pemilik data analisa data transaksi mudah ukuran data dimiliki data preprocessing data preprocessing proses data membersihkan data noise merubah format data salah teknik data preprocessing mengatasi ukuran database membagi database mempercepat proses scanning data algoritma data mining diterapkan database dipartisi berdasarkan kasifkasi jenis item transaksi konsumen partisi otomatis membagi item dalamnya penelitian membandingkan hasil kinerja jenismodel partisi database hasil perbandingan kinerja diukur komputasi memori terpakaidalam proses partisi database berdasarkan hasil pengujian partisi database teknik klasifkasi item membutuhkan milidetik partisi otomatis milidetik data transaksi penggunaan memori komputer mb partisi otomatis mb partisi klasifkasi item,3,"<re.Match object; span=(0, 2), match='id'>",,,,,
model data mining prediksi penyakit hipertensi kehamilan teknik decision treeprevalensi hipertensi wanita hamil hamil hipertensi ditemukan didiagnosis hipertensi tenaga kesehatan rsia yk madira palembang pusat kesehatan mengembangkan metode memprediksi risiko hamil hipertensi data hasil pemeriksaan kehamilan memanfaatkan sumber data data perawatan antenatal diterapkan teknik data mining algoritma decision tree berdasarkan knowledge discovery in database kdd ditemukan pengetahuan informasi pola tersembunyi data pelayanan antenatal prediksi hipertensi kehamilan metode algoritma decision tree rules memprediksi penyakit hipertensi kehamilan evaluasi supplied test set weka dihasilkan kesalahan error tingkat akurasi data training instances instances akurat instances error prediksinya salah,3,"<re.Match object; span=(0, 2), match='id'>",,,,,
data mining memprediksi prestasi siswa berdasarkan sosial ekonomi motivasi kedisiplinan prestasi lalupenelitian bertujuan prediksi prestasi belajar siswa berdasarkan status sosial ekonomi orang tua motivasi kedisiplinan siswa prestasi metode data mining algoritma perbandingan data penelitian dianalisis chaid chi squared automatic interaction detection regresi ganda pendekatan penelitian kuantitatif subyek penelitian siswa tingkat smk negeri surakarta siswa teknik pengumpulan data dokumentasi angket hasil penelitian analisis prediksi decision tree algoritma memiliki akurasi analisis prediksi chaid memiliki tingat akurasi analisis regresi ganda menghasilkan tingkat signifikansi berdasarkan hasil disimpulkan metode dibandingkan metode chaid regresi ganda,3,"<re.Match object; span=(0, 2), match='id'>",,,,,
penerapan data mining classification prediksi perilaku pola pembelian transaksi metode nave bayesdata mining cabang ilmu mengatasi penggalian informasi pola data pembeli memiliki pengaruh transaksi penjualan pembeli transaksi diperoleh pembeli harinya berbedabeda memiliki persentase transaksi penjualan salah meningkatkan pendapatan penjualan memprediksi penjualan berdasarkan ratarata pembeli penelitian penulis berusaha menambang data data mining transaksi penjualan memprediksi prilaku pola pembeli data data dianalisis perhitungan rapid miner algoritma nave bayes nave bayes salah metode probabilistic reasonig algoritma nave bayes bertujuan klasifikasi data kelas pola data transaksi penjualan memprediksi prilaku pola pembeli,3,"<re.Match object; span=(0, 2), match='id'>",,,,,
identifikasi kemiripan judul tugas psti psmi politeknik negeri malangmembuat tugas skripsi syarat dipenuhi mahasiswa kelulusan jarang karya dihasilkan memiliki kemiripan judul isi permasalahan tersendiri tugas skripsi memiliki judul berbeda karya dihasilkan beragam mengatasi permasalahan diatas seleksi mengajukan tugas skripsi seleksi judul diajukan seleksi membandingkan judul diusulkan judul diajukan penelitian teknik menyelesaikan teknik text mining teknik text mining penerapan konsep teknik data mining mencari pola teks proses penganalisisan teks informasi bermanfaat tujuan proses data mining data dokumen teks tahapan data teks memiliki karakteristik kompleks data,3,"<re.Match object; span=(0, 2), match='id'>",,,,,
aplikasi data mining market basket analysis tabel data absensi elektronik mendeteksi kecurangan absensi checklock karyawan perusahaanabsensi pegawai permasalahan pelik hrd perusahaan perusahaan peralatan absensi otomatis alat memiliki kelemahan mendeteksi kecurangan pegawai menitipkan kartu absensinya karyawan diabsenkan peneliti mengatasi permasalahan absensi memanfaatkan metode data mining metode market basket analysis mendeteksi kecurangan iniperangkat lunak mentranformasikan data absensi pegawai metode maxdiff histogram format compact transaction diproses algoritma pincer search frequent itemset data frequent itemset association rule pegawai disajikan pengguna hrd perusahaandari hasil pengujian metode data mining market basket analysis dimanfaatkan menggali pattern kebiasaan absensi checklock pegawai perusahaan kecurangan absensi masuk pulang dideteksi,3,"<re.Match object; span=(0, 2), match='id'>",,,,,
analisis keterkaitan data transaksi penjualan buku algoritma apriori algoritma centroid linkage hierarchical method clhmpengambilan keputusan faktor menentukan didalam perusahaan kenyataannya pemanfaatan big data pengambilan keputusan efektif salah contohnya pemanfaatan big data perilaku belanja konsumen pengetahuan mendukung pengambilan keputusan salah implementasi big data pengambilan keputusan penempatan barang rak toko buku berdasarkan permasalahan penelitian bertujuan mencari keterkaitan buku buku didalam set data teknik data mining penelitian memanfaatkan teknik data mining implementasi algoritma apriori berfungsi polapola item berkaitan algoritma clhm centroid linkage hierarchical method klasterisasi data penelitian sampel data kategori item data belanja konsumen toko buku hasil penelitian pengetahuan dijadikan rekomendasi pengambilan keputusan toko buku,3,"<re.Match object; span=(0, 2), match='id'>",,,,,
rantai pasok beras bulog berbasis neural networksebagai lembaga terpenting menjaga ketahanan pangan indonesia perusahaan perum badan urusan logistik bulog didirikannya memiliki tugas memasok bahan pangan pengetahuan pengalaman bulog manajemen rantai pasok pangan hasil pertanian seyogianya diandalkan bulog teruji perspektif menghadapi permasalahan kompleks muncul pasokan gabah level petani proses penggilingan gabah level industri penggilingan miller proses distribusi beras level konsumen komoditas pangan utama permasalahan beras permasalahan ekonomi bersifat politis data mining membantu memprediksi sistem penelitian prediksi akurat penelitian teknik dipakai neural network backpropagation tahap peneilitian tahap pengumpulan data historik pengolahan data model metode diusulkan eksperimen model evaluasi validasi hasil hasil analisa menunjukan model tingkat kesalahan error didalam backpropagation mean square erorr mse disimpulkan teknik data mining neural network backpropagation menghasilkan nilai error minimal akurat menentukan pasokan beras,3,"<re.Match object; span=(0, 2), match='id'>",,,,,
penentuan pinjaman koperasi simpan pinjam algoritma knearest neighbor studi koperasi simpan pinjam bmt bina insani pringapusperkembangan teknologi informasi penyimpanan data skala melimpahnya data tantangan dunia teknologi informasi perbankan informasi menemukan pola menghasilkan pengetahuan data mining kegiatan menemukan pengetahuan data memanfaatkan data pinjaman anggota data mining membantu pengambilan keputusan pinjaman anggota koperasi simpan pinjam algoritma data mining membangun aplikasi data mining knearest neighbor knn knn mengklasifikasikan pinjaman anggota berdasarkan jarak kedekatan atribut percobaan sampel data nilai menghasilkan akurasi hasil proses mining membantu pegawai koperasi simpan pinjam menentukan pinjaman anggotanya,3,"<re.Match object; span=(0, 2), match='id'>",,,,,
penggunaan data mining menentukan pola karakteristik program peminatan mahasiswa studi stmik time medanperguruan dituntut memiliki keunggulan bersaing memanfaatkan sumber daya dimiliki sumber daya sarana prasarana manusia sistem informasi salah sumber daya meningkatkan keunggulan bersaing sistem informasi mengolah menyebarkan informasi menunjang kegiatan operasional seharihari menunjang kegiatan pengambilan keputusan strategis,3,"<re.Match object; span=(0, 2), match='id'>",,,,,
business data understanding rangka pembentukan model tata letak tata ruang pasar tradisional rangka meningkatkan laba penjualan metode association rule decision treepembentukan model pola sekumpulan data teknik data mining salah usaha kualitas informasi kualitas informasi berdampak kualitas keputusan diambil pengambil keputusan menunjang proses bisnis berjalan instansi berkualitas keputusan diambil proses bisnis dijalankan instansi berlaku pasar tradisional bergerak perekonomian regulasi tata letak pasar tata ruang pasar salah penentu pasar pasar memiliki tingkat pertumbuhan ekonomi pola data mining membantu pembuatan regulasi proses data mining membutuhkan pemahaman kebutuhan bisnis data proses data mining penelitian kali dibahas pemahaman tujuan bisnis data proses data mining menentukan tata letak strategis tata ruang pasar tradisional rangka menaikkan laba penjualan studi data pasar tradisional kota bandung,3,"<re.Match object; span=(0, 2), match='id'>",,,,,
